ano_base,uf,ocupacao_principal,qtde_contribuintes,rendimento_tributavel_total,rend_sujeitos_a_tribut_exclusiva,rend_isentos_e_nao_tributaveis,imposto_devido_total,imposto_pago,rend_total,rend_total_por_contrib,pct_isento,pct_tributavel,pct_exclusiva,aliq_efetiva_devida,aliq_efetiva_paga
2020,Distrito Federal,"Agente e representante comercial, corretor, leiloeiro, afins",808.0,4922000000.0,522000000.0,3096000000.0,464000000.0,332000000.0,8540000000.0,10569306.93069307,0.3625292740046838,0.5763466042154567,0.061124121779859486,0.054332552693208434,0.03887587822014051
2020,Distrito Federal,Agrônomo e afins,772.0,17698000000.0,14772000000.0,5112000000.0,3363000000.0,3443000000.0,37582000000.0,48681347.15025907,0.1360225639934011,0.47091692831674736,0.3930605076898515,0.08948432760364004,0.09161300622638498
2020,Distrito Federal,"Analista de sist,, desenv,de soft,, adm,de redes e banco etc",17121.0,217545000000.0,26646000000.0,42448000000.0,32754000000.0,34558000000.0,286639000000.0,16741954.325097833,0.14808871088721354,0.7589511545881754,0.09296013452461109,0.11426916783829137,0.12056279850264619
2020,Distrito Federal,Antropólogo e arqueólogo,161.0,1725000000.0,195000000.0,71000000.0,254000000.0,273000000.0,1991000000.0,12366459.627329193,0.03566047212456052,0.8663987945755901,0.09794073329984933,0.12757408337518836,0.13711702661978906
2020,Distrito Federal,"Apresentador, artistas de artes populares e modelos",26.0,93000000.0,15000000.0,78000000.0,1000000.0,1000000.0,186000000.0,7153846.153846154,0.41935483870967744,0.5,0.08064516129032258,0.005376344086021506,0.005376344086021506
2020,Distrito Federal,Assistente social e economista doméstico,1004.0,12245000000.0,991000000.0,1342000000.0,1764000000.0,1891000000.0,14578000000.0,14519920.3187251,0.09205652352860474,0.8399643298120455,0.0679791466593497,0.12100425298394842,0.12971601042667033
2020,Distrito Federal,"Atleta, desportista e afins",82.0,4000000.0,318000000.0,12000000.0,43000000.0,47000000.0,334000000.0,4073170.7317073173,0.03592814371257485,0.011976047904191617,0.9520958083832335,0.12874251497005987,0.1407185628742515
2020,Distrito Federal,"Ator, diretor de espetáculos",48.0,227000000.0,19000000.0,86000000.0,32000000.0,34000000.0,332000000.0,6916666.666666667,0.25903614457831325,0.6837349397590361,0.0572289156626506,0.0963855421686747,0.10240963855421686
2020,Distrito Federal,"Bancário, economiário, escriturário, agente, assistente etc",39686.0,439854000000.0,83753000000.0,57709000000.0,5866000000.0,61379000000.0,581316000000.0,14647885.90434914,0.0992730287829683,0.7566521478851433,0.14407482333188834,0.010090897205650626,0.1055862904169161
2020,Distrito Federal,"Bibliotecário, documentalista, arquivólogo, museólogo",848.0,12786000000.0,1053000000.0,1775000000.0,2049000000.0,2204000000.0,15614000000.0,18412735.849056605,0.11368003074164211,0.8188804918662739,0.06743947739208403,0.13122838478288715,0.14115537338286152
2020,Distrito Federal,"Biólogo, biomédico e afins",1627.0,1896000000.0,2071000000.0,6856000000.0,2948000000.0,3056000000.0,10823000000.0,6652120.467117394,0.6334657673473159,0.17518248175182483,0.1913517509008593,0.27238288829344914,0.2823616372539961
2020,Distrito Federal,Bombeiro Militar,6557.0,77901000000.0,6448000000.0,19333000000.0,9978000000.0,10676000000.0,103682000000.0,15812414.213817295,0.1864643814741228,0.7513454601570185,0.062190158368858627,0.09623656951061901,0.10296869273355067
2020,Distrito Federal,Cantor e compositor,62.0,119000000.0,126000000.0,66000000.0,7000000.0,7000000.0,311000000.0,5016129.0322580645,0.21221864951768488,0.38263665594855306,0.40514469453376206,0.022508038585209004,0.022508038585209004
2020,Distrito Federal,"Cenógrafo, decorador de interiores",26.0,197000000.0,8000000.0,119000000.0,21000000.0,23000000.0,324000000.0,12461538.461538462,0.36728395061728397,0.6080246913580247,0.024691358024691357,0.06481481481481481,0.07098765432098765
2020,Distrito Federal,"Cinegrafista, fotógrafos e técnicos em máq, tratam, de dados",456.0,3138000000.0,313000000.0,597000000.0,296000000.0,315000000.0,4048000000.0,8877192.98245614,0.1474802371541502,0.775197628458498,0.07732213438735178,0.07312252964426877,0.07781620553359683
2020,Distrito Federal,"Comissário de bordo, guia de turismo, ag, de viagens e afins",628.0,2518000000.0,334000000.0,773000000.0,113000000.0,179000000.0,3625000000.0,5772292.993630573,0.21324137931034481,0.6946206896551724,0.09213793103448276,0.031172413793103447,0.049379310344827586
2020,Distrito Federal,"Condutor e operador de robôs, veículos e equip, movim, carga",152.0,478000000.0,43000000.0,414000000.0,14000000.0,17000000.0,935000000.0,6151315.7894736845,0.44278074866310163,0.5112299465240642,0.045989304812834225,0.014973262032085561,0.01818181818181818
2020,Distrito Federal,Corretor e administrador de imóveis,158.0,624000000.0,16000000.0,387000000.0,53000000.0,8000000.0,1027000000.0,6500000.0,0.37682570593963,0.6075949367088608,0.01557935735150925,0.05160662122687439,0.007789678675754625
2020,Distrito Federal,Decorador e vitrinista,12.0,74000000.0,9000000.0,16000000.0,9000000.0,9000000.0,99000000.0,8250000.0,0.16161616161616163,0.7474747474747475,0.09090909090909091,0.09090909090909091,0.09090909090909091
2020,Distrito Federal,"Deleg, de Polícia e serv, carreiras de polícia, exc, militar",7516.0,150306000000.0,12699000000.0,17324000000.0,24086000000.0,26557000000.0,180329000000.0,23992682.277807344,0.09606885193174697,0.8335098625290441,0.07042128553920889,0.1335669803525778,0.1472697125808938
2020,Distrito Federal,"Desenhista industrial, escultor, pintor artístico e afins",859.0,5291000000.0,1246000000.0,8239000000.0,557000000.0,614000000.0,14776000000.0,17201396.97322468,0.5575933946940985,0.3580806713589605,0.08432593394694099,0.037696264212236055,0.04155387114239307
2020,Distrito Federal,Desenhista técnico e modelista,119.0,966000000.0,1000000.0,221000000.0,112000000.0,113000000.0,1188000000.0,9983193.277310925,0.18602693602693604,0.8131313131313131,0.0008417508417508417,0.09427609427609428,0.09511784511784512
2020,Distrito Federal,Diplomata e afins,1015.0,23678000000.0,4407000000.0,17877000000.0,4308000000.0,462000000.0,45962000000.0,45282758.62068965,0.3889517427440059,0.5151647012749663,0.09588355598102781,0.09372960271528655,0.010051781906792567
2020,Distrito Federal,"Dirigente ou adm, part, político, organização patronal etc",79.0,1289000000.0,192000000.0,1054000000.0,235000000.0,24000000.0,2535000000.0,32088607.59493671,0.4157790927021696,0.5084812623274162,0.0757396449704142,0.09270216962524655,0.009467455621301775
2020,Distrito Federal,"Dirigente superior da adm, pública, inclusive fundações etc",2771.0,37415000000.0,3815000000.0,7458000000.0,5848000000.0,6613000000.0,48688000000.0,17570552.147239264,0.15317942819585936,0.7684645087085114,0.07835606309562931,0.12011173184357542,0.13582402234636873
2020,Distrito Federal,"Dirigente, pres,, diretor emp, indust,, com, ou prest, serv,",35710.0,143885000000.0,62697000000.0,565055000000.0,16519000000.0,13756000000.0,771637000000.0,21608429.01148138,0.7322808522660267,0.18646721191441054,0.08125193581956283,0.021407734465817476,0.01782703525103125
2020,Distrito Federal,"Economista, administrador, contador, auditor e afins",12038.0,15838000000.0,21327000000.0,56574000000.0,24843000000.0,2567000000.0,93739000000.0,7786924.738328626,0.6035268138128207,0.16895849112962588,0.22751469505755342,0.26502309604326907,0.027384546453450537
2020,Distrito Federal,Empresário e produtor de espetáculos,74.0,173000000.0,2000000.0,157000000.0,1000000.0,8000000.0,332000000.0,4486486.486486486,0.47289156626506024,0.5210843373493976,0.006024096385542169,0.0030120481927710845,0.024096385542168676
2020,Distrito Federal,"Enfermeiro nível sup,, nutricionista, farmacêutico e afins",11749.0,121088000000.0,10498000000.0,17538000000.0,16297000000.0,17431000000.0,149124000000.0,12692484.46676313,0.11760682385129154,0.81199538638985,0.0703977897588584,0.10928489042675894,0.11688930017971622
2020,Distrito Federal,"Engenheiro, arquiteto e afins",10243.0,144732000000.0,31034000000.0,78083000000.0,24315000000.0,24909000000.0,253849000000.0,24782680.8552182,0.3075962481632782,0.5701499710457791,0.12225378079094265,0.0957852896800854,0.09812526344401593
2020,Distrito Federal,"Escritor, crítico, redator",212.0,1491000000.0,192000000.0,1062000000.0,181000000.0,204000000.0,2745000000.0,12948113.20754717,0.38688524590163936,0.5431693989071038,0.06994535519125683,0.06593806921675774,0.07431693989071038
2020,Distrito Federal,Filósofo,59.0,508000000.0,33000000.0,188000000.0,65000000.0,68000000.0,729000000.0,12355932.20338983,0.2578875171467764,0.6968449931412894,0.04526748971193416,0.08916323731138547,0.09327846364883402
2020,Distrito Federal,"Fonoaudiólogo, fisioterapeuta, terapeuta ocupacional e afins",3329.0,24281000000.0,2277000000.0,10514000000.0,2804000000.0,2878000000.0,37072000000.0,11136076.899969961,0.2836102719033233,0.654968709538196,0.0614210185584808,0.07563659905049633,0.07763271471730686
2020,Distrito Federal,"Físico, químico, meteorolog,, geólogo, oceanógrafo e afins",773.0,12063000000.0,1344000000.0,3869000000.0,2016000000.0,2114000000.0,17276000000.0,22349288.48641656,0.22395230377402175,0.6982519101643899,0.07779578606158834,0.1166936790923825,0.12236628849270664
2020,Distrito Federal,"Gerente ou superv, empresa indust,, comerc, ou prest, serv,",12762.0,95372000000.0,25847000000.0,68152000000.0,12381000000.0,12875000000.0,189371000000.0,14838661.651778718,0.3598861494104166,0.5036251590792676,0.13648869151031573,0.06537959877700388,0.0679882347349911
2020,Distrito Federal,"Gerente ou superv, empresa pública e soc, de economia mista",2026.0,44088000000.0,7581000000.0,6053000000.0,7828000000.0,7998000000.0,57722000000.0,28490621.91510365,0.1048646963029694,0.7637988981670767,0.1313364055299539,0.13561553653719552,0.1385606874328679
2020,Distrito Federal,Geógrafo,210.0,2503000000.0,237000000.0,673000000.0,375000000.0,397000000.0,3413000000.0,16252380.952380951,0.19718722531497215,0.7333723996484032,0.06944037503662467,0.1098740111338998,0.11631995312042191
2020,Distrito Federal,Historiador,167.0,151000000.0,131000000.0,266000000.0,188000000.0,205000000.0,548000000.0,3281437.125748503,0.4854014598540146,0.2755474452554745,0.23905109489051096,0.34306569343065696,0.3740875912408759
2020,Distrito Federal,Instrutor e professor de escolas livres,1628.0,836000000.0,863000000.0,2583000000.0,678000000.0,761000000.0,4282000000.0,2630221.1302211303,0.6032227930873424,0.1952358710882765,0.20154133582438113,0.1583372255955161,0.17772069126576368
2020,Distrito Federal,Inválido,32.0,238000000.0,6000000.0,38000000.0,32000000.0,27000000.0,282000000.0,8812500.0,0.1347517730496454,0.8439716312056738,0.02127659574468085,0.11347517730496454,0.09574468085106383
2020,Distrito Federal,"Joalheiro, vidreiro, ceramista e afins",26.0,83000000.0,7000000.0,17000000.0,2000000.0,3000000.0,107000000.0,4115384.6153846155,0.1588785046728972,0.7757009345794392,0.06542056074766354,0.018691588785046728,0.028037383177570093
2020,Distrito Federal,Jornalista e repórter,3693.0,45303000000.0,6122000000.0,13087000000.0,7141000000.0,7473000000.0,64512000000.0,17468724.614134848,0.20286148313492064,0.7022414434523809,0.09489707341269842,0.11069258432539683,0.11583891369047619
2020,Distrito Federal,"Locutor, comentarista",72.0,766000000.0,7000000.0,211000000.0,1000000.0,102000000.0,984000000.0,13666666.666666666,0.21443089430894308,0.7784552845528455,0.007113821138211382,0.0010162601626016261,0.10365853658536585
2020,Distrito Federal,"Matemático, estatístico, atuário e afins",743.0,10182000000.0,1366000000.0,193000000.0,1589000000.0,167000000.0,11741000000.0,15802153.432032302,0.016438122817477217,0.8672174431479431,0.11634443403457968,0.13533770547653523,0.01422366067626267
2020,Distrito Federal,Membro do Ministério Público (Procurador e Promotor),726.0,34754000000.0,4546000000.0,12524000000.0,7003000000.0,73000000.0,51824000000.0,71382920.11019284,0.24166409385612844,0.6706159308428528,0.08771997530101883,0.13513044149428835,0.0014086137696820006
2020,Distrito Federal,Membro do Poder Executivo,229.0,2986000000.0,238000000.0,677000000.0,464000000.0,479000000.0,3901000000.0,17034934.497816592,0.17354524480902334,0.7654447577544219,0.061009997436554726,0.1189438605485773,0.1227890284542425
2020,Distrito Federal,Membro do Poder Judiciário e de Tribunal de Contas,836.0,40482000000.0,6836000000.0,13991000000.0,8466000000.0,8617000000.0,61309000000.0,73336124.40191388,0.22820466815638812,0.66029457339053,0.11150075845308192,0.138087393368021,0.14055032703192027
2020,Distrito Federal,Membro do Poder Legislativo,193.0,491000000.0,317000000.0,1335000000.0,954000000.0,985000000.0,2143000000.0,11103626.943005182,0.6229584694353709,0.22911805879608027,0.14792347176854875,0.4451703219785348,0.459636024265049
2020,Distrito Federal,Militar da Aeronáutica,5768.0,76417000000.0,6922000000.0,12668000000.0,11023000000.0,1147000000.0,96007000000.0,16644764.216366159,0.131948712073078,0.7959523784724031,0.07209890945451894,0.11481454477277699,0.011947045527930255
2020,Distrito Federal,Militar da Marinha,3224.0,44071000000.0,3831000000.0,835000000.0,6018000000.0,6405000000.0,48737000000.0,15116935.483870968,0.017132773867903236,0.9042616492603156,0.0786055768717812,0.12347908160124751,0.13141966062744936
2020,Distrito Federal,Militar do Exército,11551.0,167375000000.0,15181000000.0,33391000000.0,2487000000.0,25609000000.0,215947000000.0,18695091.334083628,0.1546259035781928,0.7750744395615591,0.07029965686024811,0.011516714749452412,0.11858928348159502
2020,Distrito Federal,Montador de aparelhos e instrumentos de precisão e musicais,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020,Distrito Federal,Motorista e condutor do transporte de passageiros,6993.0,26926000000.0,2021000000.0,4393000000.0,857000000.0,1091000000.0,33340000000.0,4767624.7676247675,0.1317636472705459,0.807618476304739,0.060617876424715056,0.02570485902819436,0.032723455308938214
2020,Distrito Federal,Médico,10404.0,211227000000.0,39114000000.0,21546000000.0,38334000000.0,38708000000.0,271887000000.0,26132929.642445214,0.07924615741098325,0.776892606119454,0.14386123646956273,0.14099239757693455,0.14236796904596394
2020,Distrito Federal,"Músico, arranjador, regente de orquestra ou coral",277.0,2109000000.0,192000000.0,3064000000.0,288000000.0,31000000.0,5365000000.0,19368231.04693141,0.5711090400745573,0.3931034482758621,0.03578751164958061,0.05368126747437092,0.005778191985088537
2020,Distrito Federal,Não informado,139653.0,1387633000000.0,17878000000.0,73798000000.0,201893000000.0,208997000000.0,1479309000000.0,10592747.739038903,0.04988680525840105,0.9380278224495355,0.01208537229206339,0.13647790961861248,0.1412801517465249
2020,Distrito Federal,Odontólogo,4183.0,39334000000.0,4015000000.0,25685000000.0,4079000000.0,3885000000.0,69034000000.0,16503466.411666268,0.3720630413998899,0.5697772112292494,0.058159747370860736,0.05908682678100646,0.05627661731900223
2020,Distrito Federal,"Operador de instalações de prod, e distribuição de energia",254.0,3415000000.0,288000000.0,349000000.0,473000000.0,488000000.0,4052000000.0,15952755.905511811,0.08613030602171767,0.8427936821322803,0.07107601184600197,0.11673247778874629,0.12043435340572557
2020,Distrito Federal,Operador de máquina agropecuária e florestal,92.0,552000000.0,43000000.0,146000000.0,41000000.0,41000000.0,741000000.0,8054347.826086956,0.1970310391363023,0.7449392712550608,0.058029689608636977,0.0553306342780027,0.0553306342780027
2020,Distrito Federal,Outras ocupações não especificadas anteriormente,132673.0,706937000000.0,79954000000.0,327048000000.0,68436000000.0,73636000000.0,1113939000000.0,8396124.3056236,0.29359596889955375,0.6346281080023233,0.07177592309812297,0.06143603913679295,0.06610415830669364
2020,Distrito Federal,Outros profissionais do espetáculo e das artes,303.0,1387000000.0,204000000.0,603000000.0,16000000.0,17000000.0,2194000000.0,7240924.092409241,0.2748404740200547,0.6321786690975387,0.09298085688240657,0.007292616226071103,0.007748404740200547
2020,Distrito Federal,Outros trabalhadores de serviços diversos,10516.0,4756000000.0,3946000000.0,10314000000.0,2951000000.0,3245000000.0,19016000000.0,1808292.126283758,0.5423853596970972,0.2501051745898191,0.2075094657130837,0.1551851072780816,0.17064577198148928
2020,Distrito Federal,Outros técnicos de nível médio,27863.0,256418000000.0,24376000000.0,35259000000.0,29444000000.0,3269000000.0,316053000000.0,11343107.346660446,0.11156040284382683,0.8113132923908332,0.07712630476533999,0.0931615899864896,0.010343201931321645
2020,Distrito Federal,"Outros técnicos nível médio ciências fís,, quím,, engenharia",841.0,7361000000.0,764000000.0,1271000000.0,853000000.0,888000000.0,9396000000.0,11172413.793103449,0.13527032779906342,0.7834184759472116,0.08131119625372499,0.09078331204767986,0.09450830140485313
2020,Distrito Federal,"Pedagogo, orientador educacional",3274.0,28826000000.0,2567000000.0,5174000000.0,3298000000.0,3615000000.0,36567000000.0,11168906.536346976,0.14149369650231083,0.7883063964776985,0.0701999070199907,0.0901906090190609,0.09885962753302158
2020,Distrito Federal,"Pescador, caçador e extrativista florestal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020,Distrito Federal,"Piloto de aeronaves, comandante de embarc,, oficiais de máq,",211.0,466000000.0,76000000.0,1255000000.0,909000000.0,906000000.0,1797000000.0,8516587.677725118,0.6983861992209237,0.2593210907067334,0.042292710072342796,0.5058430717863105,0.5041736227045075
2020,Distrito Federal,Policial Militar,14346.0,160914000000.0,1205000000.0,3916000000.0,18747000000.0,2142000000.0,166035000000.0,11573609.368465077,0.023585388622880718,0.9691571054295781,0.007257505947541181,0.11290992862950583,0.012900894389737103
2020,Distrito Federal,"Presidente e diretor empresa pública e soc, economia mista",212.0,6495000000.0,425000000.0,1622000000.0,1436000000.0,1415000000.0,8542000000.0,40292452.83018868,0.18988527276984313,0.7603605712947787,0.04975415593537813,0.16811051276047764,0.16565207211425895
2020,Distrito Federal,"Presidente, diretor, gerente, superv, organ, internac, e ONG",440.0,5589000000.0,544000000.0,4219000000.0,1017000000.0,934000000.0,10352000000.0,23527272.727272727,0.40755409582689334,0.5398956723338485,0.05255023183925812,0.098241885625966,0.0902241112828439
2020,Distrito Federal,Produtor na exploração agropecuária,1142.0,12323000000.0,2665000000.0,34847000000.0,2311000000.0,484000000.0,49835000000.0,43638353.765324,0.699247516805458,0.247276010835758,0.053476472358783986,0.046373031002307614,0.009712049764221933
2020,Distrito Federal,Professor do ensino fundamental,24030.0,215397000000.0,1697000000.0,23723000000.0,22554000000.0,27246000000.0,240817000000.0,10021514.773200167,0.09851048721643406,0.8944426680840638,0.007046844699502112,0.09365617875814415,0.11313985308346172
2020,Distrito Federal,Professor do ensino médio,11444.0,118702000000.0,10464000000.0,18773000000.0,14422000000.0,16118000000.0,147939000000.0,12927210.76546662,0.12689689669390763,0.8023712476088117,0.07073185569728063,0.09748612603843476,0.10895031060099095
2020,Distrito Federal,Professor do ensino profissional,1296.0,14171000000.0,1198000000.0,1655000000.0,1853000000.0,203000000.0,17024000000.0,13135802.469135802,0.0972156954887218,0.8324130639097744,0.07037124060150377,0.10884633458646617,0.011924342105263159
2020,Distrito Federal,Professor do ensino superior,5186.0,88482000000.0,9688000000.0,19907000000.0,14389000000.0,15091000000.0,118077000000.0,22768414.9633629,0.16859337550920162,0.7493584694733098,0.08204815501748859,0.12186115839663948,0.12780643139646164
2020,Distrito Federal,Professor na educação infantil,7960.0,53508000000.0,4283000000.0,5436000000.0,4416000000.0,5586000000.0,63227000000.0,7943090.452261306,0.08597592800544071,0.8462840242301548,0.06774004776440445,0.06984357948344852,0.08834833219985133
2020,Distrito Federal,Profissional da educação física (exceto professor),765.0,2801000000.0,229000000.0,1116000000.0,182000000.0,198000000.0,4146000000.0,5419607.843137255,0.2691751085383502,0.6755909310178485,0.05523396044380125,0.04389773275446213,0.04775687409551375
2020,Distrito Federal,"Profissional de marketing, publicidade e da comercialização",1882.0,15419000000.0,1962000000.0,7065000000.0,2069000000.0,2195000000.0,24446000000.0,12989373.007438894,0.2890043360877035,0.6307371349095967,0.08025852900269982,0.08463552319397856,0.08978974065286754
2020,Distrito Federal,Psicólogo,3111.0,2592000000.0,2907000000.0,10276000000.0,3215000000.0,3243000000.0,15775000000.0,5070716.81131469,0.6514104595879556,0.16431061806656103,0.18427892234548335,0.20380348652931854,0.2055784469096672
2020,Distrito Federal,Sacerdote ou membro de ordens ou seitas religiosas,867.0,5957000000.0,149000000.0,798000000.0,531000000.0,655000000.0,6904000000.0,7963091.118800461,0.11558516801853998,0.8628331402085747,0.021581691772885284,0.07691193511008111,0.09487253765932793
2020,Distrito Federal,Servidor das carreiras de auditoria fiscal e de fiscalização,3354.0,102912000000.0,9905000000.0,15702000000.0,19176000000.0,208000000.0,128519000000.0,38318127.60882528,0.12217648752324559,0.8007531960254904,0.07707031645126401,0.14920751017359302,0.0016184377407231615
2020,Distrito Federal,Servidor das carreiras de ciência e tecnologia,1434.0,23567000000.0,2147000000.0,2693000000.0,3714000000.0,4085000000.0,28407000000.0,19809623.430962343,0.09480057732249093,0.8296194599922554,0.07557996268525363,0.13074242264230648,0.14380258387017283
2020,Distrito Federal,"Servidor das carreiras de gestão governamental, analista etc",4631.0,123121000000.0,11909000000.0,13876000000.0,2245000000.0,24038000000.0,148906000000.0,32154178.36320449,0.09318630545444777,0.8268370649940231,0.07997662955152915,0.015076625522141486,0.16143070124776704
2020,Distrito Federal,"Servidor das carreiras do Banco Central, CVM e Susep",1502.0,47389000000.0,5074000000.0,8402000000.0,8926000000.0,9448000000.0,60865000000.0,40522636.48468708,0.13804321038363593,0.7785919658260084,0.0833648237903557,0.14665242750349133,0.15522878501601906
2020,Distrito Federal,Servidor das carreiras do Ministério Público,3786.0,75079000000.0,646000000.0,9277000000.0,12659000000.0,13693000000.0,85002000000.0,22451664.025356576,0.10913860850332933,0.8832615703159926,0.0075998211806781015,0.14892590762570293,0.16109032728641678
2020,Distrito Federal,"Servidor das carreiras do Poder Judiciário, Of, Justiça etc",14206.0,30607000000.0,2759000000.0,44477000000.0,53479000000.0,57103000000.0,77843000000.0,5479586.090384345,0.5713680099687833,0.3931888544891641,0.03544313554205259,0.6870110350320517,0.7335662808473465
2020,Distrito Federal,Servidor das carreiras do Poder Legislativo,7723.0,265817000000.0,27328000000.0,38003000000.0,51346000000.0,54627000000.0,331148000000.0,42878156.15693384,0.11476137557829127,0.8027135902979936,0.08252503412371508,0.15505453754816578,0.1649624941113943
2020,Distrito Federal,"Servidor das demais carreiras da admin, pública direta etc",29889.0,37741000000.0,32901000000.0,58057000000.0,51754000000.0,58444000000.0,128699000000.0,4305898.491083676,0.4511068462070412,0.2932501418037436,0.25564301198921513,0.40213210669857574,0.45411386257857483
2020,Distrito Federal,Sociólogo e cientista político,591.0,6958000000.0,845000000.0,2368000000.0,1104000000.0,1122000000.0,10171000000.0,17209813.874788493,0.23281879854488252,0.6841018582243634,0.08307934323075411,0.10854389932160063,0.11031363681053977
2020,Distrito Federal,Titular de Cartório,71.0,29651000000.0,241000000.0,4084000000.0,263000000.0,2813000000.0,33976000000.0,478535211.26760566,0.12020249587944432,0.8727042618318813,0.007093242288674358,0.007740758182246291,0.08279373675535673
2020,Distrito Federal,"Trabalhador da fabric, de alim,, beb,, fumo e agroindústrias",401.0,2108000000.0,245000000.0,136000000.0,142000000.0,164000000.0,2489000000.0,6206982.543640898,0.05464041783848935,0.8469264764965849,0.09843310566492568,0.057051024507834475,0.06588991562876657
2020,Distrito Federal,Trabalhador da fabricação e instalação eletro-eletrônica,61.0,277000000.0,25000000.0,1000000.0,17000000.0,19000000.0,303000000.0,4967213.1147540985,0.0033003300330033004,0.9141914191419142,0.08250825082508251,0.056105610561056105,0.0627062706270627
2020,Distrito Federal,Trabalhador da indústria extrativa e da construção civil,1172.0,5504000000.0,594000000.0,475000000.0,299000000.0,331000000.0,6573000000.0,5608361.774744027,0.07226532785638216,0.8373649779400578,0.09036969420356002,0.04548912216643846,0.05035752320097368
2020,Distrito Federal,Trabalhador da transformação de metais e compósitos,65.0,35000000.0,42000000.0,26000000.0,24000000.0,3000000.0,103000000.0,1584615.3846153845,0.2524271844660194,0.33980582524271846,0.4077669902912621,0.23300970873786409,0.02912621359223301
2020,Distrito Federal,Trabalhador das indústrias de madeira e do mobiliário,125.0,472000000.0,25000000.0,103000000.0,3000000.0,28000000.0,600000000.0,4800000.0,0.17166666666666666,0.7866666666666666,0.041666666666666664,0.005,0.04666666666666667
2020,Distrito Federal,"Trabalhador das indústrias química, petroquím,, borracha etc",177.0,1365000000.0,166000000.0,53000000.0,157000000.0,165000000.0,1584000000.0,8949152.54237288,0.03345959595959596,0.8617424242424242,0.10479797979797979,0.09911616161616162,0.10416666666666667
2020,Distrito Federal,"Trabalhador das indústrias têxteis, do curtimento, vest, etc",199.0,83000000.0,139000000.0,174000000.0,4000000.0,49000000.0,396000000.0,1989949.7487437185,0.4393939393939394,0.20959595959595959,0.351010101010101,0.010101010101010102,0.12373737373737374
2020,Distrito Federal,"Trabalhador de atendim, ao público, caixa, despachante etc",4397.0,21436000000.0,206000000.0,2638000000.0,1325000000.0,1531000000.0,24280000000.0,5521946.781896748,0.1086490939044481,0.8828665568369028,0.008484349258649094,0.05457166392092257,0.06305601317957166
2020,Distrito Federal,"Trabalhador de instal, e máq, de fabric, de celulose e papel",14.0,4000000.0,6000000.0,0.0,1000000.0,1000000.0,10000000.0,714285.7142857143,0.0,0.4,0.6,0.1,0.1
2020,Distrito Federal,"Trabalhador de instal, siderúr, e de materiais de construção",99.0,446000000.0,52000000.0,26000000.0,3000000.0,34000000.0,524000000.0,5292929.292929293,0.04961832061068702,0.851145038167939,0.09923664122137404,0.0057251908396946565,0.0648854961832061
2020,Distrito Federal,Trabalhador de outras instalações agroindustriais,44.0,271000000.0,59000000.0,39000000.0,22000000.0,26000000.0,369000000.0,8386363.636363637,0.10569105691056911,0.7344173441734417,0.15989159891598917,0.05962059620596206,0.07046070460704607
2020,Distrito Federal,Trabalhador de reparação e manutenção,3991.0,20858000000.0,1898000000.0,3075000000.0,1448000000.0,1642000000.0,25831000000.0,6472312.703583062,0.11904301033641748,0.8074793852347955,0.07347760442878712,0.05605667608687236,0.06356703186094227
2020,Distrito Federal,"Trabalhador dos serv, de embelezamento e cuidados pessoais",861.0,1851000000.0,143000000.0,1132000000.0,48000000.0,41000000.0,3126000000.0,3630662.0209059236,0.3621241202815099,0.5921305182341651,0.045745361484325016,0.015355086372360844,0.013115802943058221
2020,Distrito Federal,"Trabalhador dos serviços de admin,, conserv, e manut, edif,",2055.0,8741000000.0,739000000.0,1254000000.0,324000000.0,397000000.0,10734000000.0,5223357.6642335765,0.11682504192286193,0.8143283025899013,0.06884665548723681,0.03018446059250978,0.03698528041736538
2020,Distrito Federal,Trabalhador dos serviços de hotelaria e alimentação,1589.0,5227000000.0,513000000.0,923000000.0,166000000.0,212000000.0,6663000000.0,4193203.2724984265,0.1385261894041723,0.7844814648056431,0.0769923457901846,0.024913702536395018,0.03181749962479364
2020,Distrito Federal,"Trabalhador dos serviços de proteção e segur, (exc, militar)",15401.0,69448000000.0,565000000.0,4447000000.0,2365000000.0,3165000000.0,74460000000.0,4834750.990195442,0.05972334139135106,0.9326886919151222,0.0075879666935267254,0.031762019876443726,0.04250604351329573
2020,Distrito Federal,Trabalhador dos serviços de saúde,6204.0,45806000000.0,3442000000.0,5673000000.0,4114000000.0,4809000000.0,54921000000.0,8852514.506769827,0.10329382203528704,0.8340343402341545,0.06267183773055844,0.07490759454489175,0.08756213470257279
2020,Distrito Federal,Trabalhador dos serviços domésticos em geral,627.0,1826000000.0,136000000.0,239000000.0,4000000.0,45000000.0,2201000000.0,3510366.8261563,0.10858700590640617,0.8296228986824171,0.061790095411176735,0.001817355747387551,0.02044525215810995
2020,Distrito Federal,Trabalhador na exploração agropecuária,251.0,1963000000.0,101000000.0,1001000000.0,248000000.0,115000000.0,3065000000.0,12211155.378486056,0.3265905383360522,0.6404567699836868,0.03295269168026101,0.08091353996737358,0.037520391517128875
2020,Distrito Federal,"Tradutor, intérprete, filólogo",227.0,1731000000.0,165000000.0,637000000.0,235000000.0,202000000.0,2533000000.0,11158590.308370044,0.2514804579549941,0.6833793920252664,0.06514015001973944,0.0927753651796289,0.07974733517568101
